"busCode","hasBusBunching","trips","percTrips"
"GA155","FALSE",150,0.993377483443709
"GA155","TRUE",1,0.00662251655629139
"GA156","FALSE",271,1
"GA157","FALSE",284,1
"GA158","FALSE",274,1
"GA159","FALSE",266,0.99625468164794
"GA159","TRUE",1,0.00374531835205993
"GA160","FALSE",119,0.959677419354839
"GA160","TRUE",5,0.0403225806451613
"GA161","FALSE",125,0.984251968503937
"GA161","TRUE",2,0.015748031496063
"GA162","FALSE",212,0.995305164319249
"GA162","TRUE",1,0.00469483568075117
"GA163","FALSE",225,0.995575221238938
"GA163","TRUE",1,0.00442477876106195
"GA164","FALSE",93,0.98936170212766
"GA164","TRUE",1,0.0106382978723404
"GA165","FALSE",139,0.97887323943662
"GA165","TRUE",3,0.0211267605633803
"GA166","FALSE",18,1
"GA167","FALSE",191,1
"GA168","FALSE",296,1
"GA169","FALSE",356,0.997198879551821
"GA169","TRUE",1,0.00280112044817927
"GA170","FALSE",313,1
"GA171","FALSE",341,0.997076023391813
"GA171","TRUE",1,0.00292397660818713
"GA172","FALSE",283,0.996478873239437
"GA172","TRUE",1,0.00352112676056338
"GA173","FALSE",178,1
"GA174","FALSE",183,0.994565217391304
"GA174","TRUE",1,0.00543478260869565
"GA175","FALSE",256,0.996108949416342
"GA175","TRUE",1,0.00389105058365759
"GA176","FALSE",275,1
"GA177","FALSE",179,1
"GA178","FALSE",220,0.995475113122172
"GA178","TRUE",1,0.00452488687782805
"GA179","FALSE",173,0.994252873563218
"GA179","TRUE",1,0.00574712643678161
"GA180","FALSE",226,1
"GA181","FALSE",179,1
"GA199","FALSE",67,1
"GA200","FALSE",262,0.988679245283019
"GA200","TRUE",3,0.0113207547169811
"GA201","FALSE",279,0.985865724381625
"GA201","TRUE",4,0.0141342756183746
"GA202","FALSE",373,1
"GA203","FALSE",279,0.98936170212766
"GA203","TRUE",3,0.0106382978723404
"GA204","FALSE",337,1
"GA205","FALSE",341,1
"GA206","FALSE",191,1
"GA207","FALSE",194,0.989795918367347
"GA207","TRUE",2,0.0102040816326531
"GA208","FALSE",413,0.995180722891566
"GA208","TRUE",2,0.00481927710843374
"GA209","FALSE",256,1
"GA210","FALSE",218,0.990909090909091
"GA210","TRUE",2,0.00909090909090909
"GA211","FALSE",311,1
"GA212","FALSE",320,1
"GA213","FALSE",414,1
"GA600","FALSE",49,0.98
"GA600","TRUE",1,0.02
"GA601","FALSE",90,1
"GA602","FALSE",52,1
"GA948","FALSE",216,1
"GA949","FALSE",165,1
"GB600","FALSE",34,1
"GB601","FALSE",34,0.871794871794872
"GB601","TRUE",5,0.128205128205128
"GB602","FALSE",25,0.961538461538462
"GB602","TRUE",1,0.0384615384615385
"GB603","FALSE",27,1
"GB604","FALSE",33,0.970588235294118
"GB604","TRUE",1,0.0294117647058824
"GB605","FALSE",15,1
"GB606","FALSE",62,1
"GB607","FALSE",27,1
"GB608","FALSE",16,0.761904761904762
"GB608","TRUE",5,0.238095238095238
"GC015","FALSE",174,0.994285714285714
"GC015","TRUE",1,0.00571428571428571
"GC016","FALSE",263,0.992452830188679
"GC016","TRUE",2,0.00754716981132075
"GC017","FALSE",198,0.994974874371859
"GC017","TRUE",1,0.0050251256281407
"GC018","FALSE",152,0.987012987012987
"GC018","TRUE",2,0.012987012987013
"GC295","FALSE",144,1
"GD330","FALSE",44,0.936170212765957
"GD330","TRUE",3,0.0638297872340425
"GD331","FALSE",51,0.962264150943396
"GD331","TRUE",2,0.0377358490566038
"GD332","FALSE",39,0.975
"GD332","TRUE",1,0.025
"GD333","FALSE",37,1
"GD335","FALSE",50,0.943396226415094
"GD335","TRUE",3,0.0566037735849057
"GD337","FALSE",49,0.98
"GD337","TRUE",1,0.02
"GD338","FALSE",14,0.933333333333333
"GD338","TRUE",1,0.0666666666666667
"GD339","FALSE",34,0.971428571428571
"GD339","TRUE",1,0.0285714285714286
"GD340","FALSE",83,0.943181818181818
"GD340","TRUE",5,0.0568181818181818
"GD341","FALSE",77,0.987179487179487
"GD341","TRUE",1,0.0128205128205128
"GD342","FALSE",107,0.963963963963964
"GD342","TRUE",4,0.036036036036036
"GD343","FALSE",170,0.949720670391061
"GD343","TRUE",9,0.0502793296089385
"GD344","FALSE",84,0.96551724137931
"GD344","TRUE",3,0.0344827586206897
"GD345","FALSE",50,1
"GD346","FALSE",130,0.962962962962963
"GD346","TRUE",5,0.037037037037037
"GD347","FALSE",32,0.914285714285714
"GD347","TRUE",3,0.0857142857142857
"GD348","FALSE",126,1
"GD349","FALSE",78,0.987341772151899
"GD349","TRUE",1,0.0126582278481013
"GD350","FALSE",131,0.977611940298508
"GD350","TRUE",3,0.0223880597014925
"GE696","FALSE",174,0.994285714285714
"GE696","TRUE",1,0.00571428571428571
"GE697","FALSE",43,1
"GE698","FALSE",124,1
"GE699","FALSE",74,1
"GE700","FALSE",88,0.98876404494382
"GE700","TRUE",1,0.0112359550561798
"GE701","FALSE",304,0.993464052287582
"GE701","TRUE",2,0.0065359477124183
"GE702","FALSE",144,0.972972972972973
"GE702","TRUE",4,0.027027027027027
"GE703","FALSE",229,1
"GE704","FALSE",91,0.989130434782609
"GE704","TRUE",1,0.0108695652173913
"GE705","FALSE",186,1
"GE706","FALSE",155,0.993589743589744
"GE706","TRUE",1,0.00641025641025641
"GE707","FALSE",167,0.988165680473373
"GE707","TRUE",2,0.0118343195266272
"GE708","FALSE",158,1
"GE709","FALSE",181,0.994505494505495
"GE709","TRUE",1,0.00549450549450549
"GE710","FALSE",160,1
"GE711","FALSE",197,1
"GE712","FALSE",124,1
"GE713","FALSE",92,0.989247311827957
"GE713","TRUE",1,0.010752688172043
"GE714","FALSE",204,1
"GE715","FALSE",202,1
"GE716","FALSE",197,1
"GE717","FALSE",72,0.972972972972973
"GE717","TRUE",2,0.027027027027027
"GE718","FALSE",57,1
"GE719","FALSE",36,0.782608695652174
"GE719","TRUE",10,0.217391304347826
"GE720","FALSE",129,0.955555555555556
"GE720","TRUE",6,0.0444444444444444
"GE721","FALSE",106,0.938053097345133
"GE721","TRUE",7,0.0619469026548673
"GE722","FALSE",112,0.991150442477876
"GE722","TRUE",1,0.00884955752212389
"GE848","FALSE",49,0.942307692307692
"GE848","TRUE",3,0.0576923076923077
"GL073","FALSE",33,1
"GL074","FALSE",15,1
"GL075","FALSE",32,1
"GL076","FALSE",37,1
"GL077","FALSE",8,1
"GL078","FALSE",49,0.907407407407407
"GL078","TRUE",5,0.0925925925925926
"GL079","FALSE",10,1
"GL080","FALSE",25,1
"GL300","FALSE",86,1
"GL301","FALSE",54,1
"GL302","FALSE",68,0.985507246376812
"GL302","TRUE",1,0.0144927536231884
"GL303","FALSE",83,0.988095238095238
"GL303","TRUE",1,0.0119047619047619
"GL304","FALSE",44,1
"GL305","FALSE",68,0.985507246376812
"GL305","TRUE",1,0.0144927536231884
"GL306","FALSE",47,1
"GL307","FALSE",55,1
"GL308","FALSE",43,0.977272727272727
"GL308","TRUE",1,0.0227272727272727
"GL309","FALSE",78,0.975
"GL309","TRUE",2,0.025
"GL310","FALSE",45,1
"GL311","FALSE",102,0.990291262135922
"GL311","TRUE",1,0.00970873786407767
"GL312","FALSE",37,1
"GL313","FALSE",78,1
"GL314","FALSE",84,1
"GL315","FALSE",89,1
"GL316","FALSE",35,1
"GL317","FALSE",116,1
"GL318","FALSE",95,1
"GL319","FALSE",55,1
"GL320","FALSE",42,1
"GL321","FALSE",82,1
"GL322","FALSE",91,1
"GL323","FALSE",125,1
"GL324","FALSE",109,0.990909090909091
"GL324","TRUE",1,0.00909090909090909
"GL325","FALSE",111,0.982300884955752
"GL325","TRUE",2,0.0176991150442478
"GL326","FALSE",164,1
"GN600","FALSE",262,1
"GN601","FALSE",183,1
"GN602","FALSE",363,1
"GN603","FALSE",86,1
"GN604","FALSE",279,1
"GN605","FALSE",346,1
"GN606","FALSE",289,1
"GN607","FALSE",71,1
"GN608","FALSE",202,1
"GR020","FALSE",135,1
"GR021","FALSE",263,0.992452830188679
"GR021","TRUE",2,0.00754716981132075
"GR022","FALSE",124,1
"GR023","FALSE",118,1
"GR024","FALSE",129,0.992307692307692
"GR024","TRUE",1,0.00769230769230769
"GR025","FALSE",84,1
"GR026","FALSE",96,0.989690721649485
"GR026","TRUE",1,0.0103092783505155
"GR027","FALSE",194,1
"GR028","FALSE",27,1
"GR029","FALSE",25,1
"GR030","FALSE",38,0.974358974358974
"GR030","TRUE",1,0.0256410256410256
"GR031","FALSE",44,0.956521739130435
"GR031","TRUE",2,0.0434782608695652
"GR032","FALSE",11,1
"GR033","FALSE",181,0.967914438502674
"GR033","TRUE",6,0.0320855614973262
"GR034","FALSE",74,1
"GR035","FALSE",86,1
"GR036","FALSE",149,0.973856209150327
"GR036","TRUE",4,0.0261437908496732
"GR037","FALSE",155,1
"GR109","FALSE",10,0.909090909090909
"GR109","TRUE",1,0.0909090909090909
"GR110","FALSE",13,1
"GR119","FALSE",23,0.92
"GR119","TRUE",2,0.08
"GR120","FALSE",54,0.885245901639344
"GR120","TRUE",7,0.114754098360656
"GR121","FALSE",85,1
"GR122","FALSE",30,0.967741935483871
"GR122","TRUE",1,0.032258064516129
"GR123","FALSE",76,0.974358974358974
"GR123","TRUE",2,0.0256410256410256
"GR124","FALSE",55,0.901639344262295
"GR124","TRUE",6,0.0983606557377049
"GR125","FALSE",71,0.946666666666667
"GR125","TRUE",4,0.0533333333333333
"GR126","FALSE",76,0.95
"GR126","TRUE",4,0.05
"GR403","FALSE",82,0.987951807228916
"GR403","TRUE",1,0.0120481927710843
"GR404","FALSE",68,1
"GR405","FALSE",72,1
"GR406","FALSE",49,1
"GR407","FALSE",28,1
"GR408","FALSE",16,0.941176470588235
"GR408","TRUE",1,0.0588235294117647
"GR409","FALSE",18,1
"GR800","FALSE",19,1
"GR801","FALSE",18,1
"HA001","FALSE",197,0.994949494949495
"HA001","TRUE",1,0.00505050505050505
"HA002","FALSE",179,1
"HA003","FALSE",183,1
"HA004","FALSE",277,1
"HA005","FALSE",191,1
"HA006","FALSE",200,1
"HA007","FALSE",293,1
"HA008","FALSE",483,1
"HA010","FALSE",327,1
"HA011","FALSE",423,0.995294117647059
"HA011","TRUE",2,0.00470588235294118
"HA012","FALSE",187,1
"HA013","FALSE",141,0.992957746478873
"HA013","TRUE",1,0.00704225352112676
"HA014","FALSE",408,1
"HA015","FALSE",254,1
"HA016","FALSE",306,1
"HA017","FALSE",368,1
"HA019","FALSE",225,0.991189427312775
"HA019","TRUE",2,0.00881057268722467
"HA020","FALSE",311,1
"HA021","FALSE",353,1
"HA022","FALSE",405,1
"HA023","FALSE",190,0.994764397905759
"HA023","TRUE",1,0.00523560209424084
"HA024","FALSE",385,1
"HA025","FALSE",264,0.99622641509434
"HA025","TRUE",1,0.00377358490566038
"HA026","FALSE",373,1
"HA027","FALSE",263,1
"HA028","FALSE",412,1
"HA029","FALSE",188,0.994708994708995
"HA029","TRUE",1,0.00529100529100529
"HA030","FALSE",246,0.987951807228916
"HA030","TRUE",3,0.0120481927710843
"HA031","FALSE",170,0.982658959537572
"HA031","TRUE",3,0.0173410404624277
"HA223","FALSE",5,0.833333333333333
"HA223","TRUE",1,0.166666666666667
"HA234","FALSE",19,1
"HA236","FALSE",5,0.833333333333333
"HA236","TRUE",1,0.166666666666667
"HA237","FALSE",17,1
"HA238","FALSE",26,1
"HA239","FALSE",67,0.943661971830986
"HA239","TRUE",4,0.0563380281690141
"HA240","FALSE",65,1
"HA241","FALSE",58,1
"HA242","FALSE",52,1
"HA243","FALSE",111,1
"HA244","FALSE",156,0.987341772151899
"HA244","TRUE",2,0.0126582278481013
"HA245","FALSE",131,1
"HA246","FALSE",35,1
"HA247","FALSE",56,1
"HA249","FALSE",79,0.94047619047619
"HA249","TRUE",5,0.0595238095238095
"HA250","FALSE",209,0.990521327014218
"HA250","TRUE",2,0.00947867298578199
"HA251","FALSE",98,1
"HA252","FALSE",103,1
"HA254","FALSE",204,1
"HA255","FALSE",82,1
"HA256","FALSE",227,0.995614035087719
"HA256","TRUE",1,0.0043859649122807
"HA257","FALSE",159,1
"HA258","FALSE",164,1
"HA259","FALSE",135,1
"HA260","FALSE",108,1
"HA261","FALSE",14,1
"HA262","FALSE",49,1
"HA263","FALSE",120,1
"HA264","FALSE",72,1
"HA265","FALSE",266,0.981549815498155
"HA265","TRUE",5,0.018450184501845
"HA266","FALSE",286,1
"HA267","FALSE",113,0.991228070175439
"HA267","TRUE",1,0.0087719298245614
"HA268","FALSE",137,0.971631205673759
"HA268","TRUE",4,0.0283687943262411
"HA269","FALSE",105,1
"HA270","FALSE",114,1
"HA272","FALSE",15,1
"HA273","FALSE",190,1
"HA274","FALSE",108,1
"HA275","FALSE",5,0.833333333333333
"HA275","TRUE",1,0.166666666666667
"HA276","FALSE",109,1
"HA277","FALSE",128,0.977099236641221
"HA277","TRUE",3,0.0229007633587786
"HA278","FALSE",230,1
"HA279","FALSE",15,1
"HA280","FALSE",141,1
"HA281","FALSE",127,1
"HA282","FALSE",221,1
"HA283","FALSE",147,0.993243243243243
"HA283","TRUE",1,0.00675675675675676
"HA284","FALSE",189,1
"HA285","FALSE",180,1
"HA286","FALSE",105,0.990566037735849
"HA286","TRUE",1,0.00943396226415094
"HA287","FALSE",236,0.9957805907173
"HA287","TRUE",1,0.00421940928270042
"HA288","FALSE",259,1
"HA289","FALSE",174,1
"HA290","FALSE",243,1
"HA291","FALSE",308,1
"HA292","FALSE",240,1
"HA293","FALSE",266,0.99625468164794
"HA293","TRUE",1,0.00374531835205993
"HA294","FALSE",96,1
"HA295","FALSE",160,0.993788819875776
"HA295","TRUE",1,0.0062111801242236
"HA296","FALSE",236,0.9957805907173
"HA296","TRUE",1,0.00421940928270042
"HA297","FALSE",214,1
"HA298","FALSE",94,1
"HA299","FALSE",150,1
"HA310","FALSE",67,0.985294117647059
"HA310","TRUE",1,0.0147058823529412
"HA311","FALSE",121,1
"HA312","FALSE",65,1
"HA600","FALSE",83,1
"HA601","FALSE",24,0.96
"HA601","TRUE",1,0.04
"HA602","FALSE",59,0.983333333333333
"HA602","TRUE",1,0.0166666666666667
"HA603","FALSE",128,0.992248062015504
"HA603","TRUE",1,0.00775193798449612
"HA604","FALSE",80,0.975609756097561
"HA604","TRUE",2,0.024390243902439
"HA605","FALSE",103,1
"HA606","FALSE",141,0.986013986013986
"HA606","TRUE",2,0.013986013986014
"HA607","FALSE",114,1
"HA608","FALSE",73,1
"HA609","FALSE",59,1
"HA610","FALSE",153,1
"HA611","FALSE",68,1
"HA612","FALSE",37,1
"HA613","FALSE",145,1
"HA614","FALSE",92,0.978723404255319
"HA614","TRUE",2,0.0212765957446809
"HA615","FALSE",165,0.993975903614458
"HA615","TRUE",1,0.00602409638554217
"HA616","FALSE",100,1
"HA617","FALSE",98,0.98989898989899
"HA617","TRUE",1,0.0101010101010101
"HA618","FALSE",87,0.97752808988764
"HA618","TRUE",2,0.0224719101123595
"HA619","FALSE",96,1
"HA918","FALSE",60,1
"HA920","FALSE",39,1
"HA921","FALSE",11,1
"HA922","FALSE",17,1
"HA924","FALSE",2,1
"HB300","FALSE",65,1
"HB301","FALSE",57,0.982758620689655
"HB301","TRUE",1,0.0172413793103448
"HB302","FALSE",79,1
"HB600","FALSE",48,0.96
"HB600","TRUE",2,0.04
"HB601","FALSE",120,0.983606557377049
"HB601","TRUE",2,0.0163934426229508
"HB602","FALSE",109,0.964601769911504
"HB602","TRUE",4,0.0353982300884956
"HB603","FALSE",126,0.947368421052632
"HB603","TRUE",7,0.0526315789473684
"HB604","FALSE",118,0.975206611570248
"HB604","TRUE",3,0.0247933884297521
"HB605","FALSE",75,0.852272727272727
"HB605","TRUE",13,0.147727272727273
"HB606","FALSE",67,0.943661971830986
"HB606","TRUE",4,0.0563380281690141
"HC300","FALSE",146,1
"HC301","FALSE",135,1
"HC302","FALSE",131,1
"HC303","FALSE",187,1
"HC850","FALSE",394,1
"HC851","FALSE",221,1
"HD228","FALSE",9,1
"HD229","FALSE",73,0.960526315789474
"HD229","TRUE",3,0.0394736842105263
"HD230","FALSE",71,0.946666666666667
"HD230","TRUE",4,0.0533333333333333
"HD231","FALSE",58,0.966666666666667
"HD231","TRUE",2,0.0333333333333333
"HD232","FALSE",64,0.984615384615385
"HD232","TRUE",1,0.0153846153846154
"HD235","FALSE",81,0.952941176470588
"HD235","TRUE",4,0.0470588235294118
"HD236","FALSE",53,0.963636363636364
"HD236","TRUE",2,0.0363636363636364
"HD237","FALSE",69,0.971830985915493
"HD237","TRUE",2,0.028169014084507
"HD238","FALSE",42,0.954545454545455
"HD238","TRUE",2,0.0454545454545455
"HD239","FALSE",39,0.975
"HD239","TRUE",1,0.025
"HD240","FALSE",125,0.9765625
"HD240","TRUE",3,0.0234375
"HD241","FALSE",130,0.977443609022556
"HD241","TRUE",3,0.0225563909774436
"HD242","FALSE",39,1
"HD243","FALSE",197,0.985
"HD243","TRUE",3,0.015
"HD244","FALSE",142,1
"HD245","FALSE",159,1
"HD246","FALSE",73,0.890243902439024
"HD246","TRUE",9,0.109756097560976
"HD247","FALSE",172,0.988505747126437
"HD247","TRUE",2,0.0114942528735632
"HD248","FALSE",154,0.993548387096774
"HD248","TRUE",1,0.00645161290322581
"HD249","FALSE",116,0.983050847457627
"HD249","TRUE",2,0.0169491525423729
"HD250","FALSE",119,0.991666666666667
"HD250","TRUE",1,0.00833333333333333
"HD251","FALSE",192,0.994818652849741
"HD251","TRUE",1,0.00518134715025907
"HD252","FALSE",152,0.980645161290323
"HD252","TRUE",3,0.0193548387096774
"HE689","FALSE",122,1
"HE699","FALSE",181,0.994505494505495
"HE699","TRUE",1,0.00549450549450549
"HE700","FALSE",87,0.988636363636364
"HE700","TRUE",1,0.0113636363636364
"HE701","FALSE",128,0.992248062015504
"HE701","TRUE",1,0.00775193798449612
"HE702","FALSE",211,0.981395348837209
"HE702","TRUE",4,0.0186046511627907
"HE703","FALSE",208,1
"HE704","FALSE",221,0.986607142857143
"HE704","TRUE",3,0.0133928571428571
"HE705","FALSE",154,0.987179487179487
"HE705","TRUE",2,0.0128205128205128
"HE706","FALSE",310,0.990415335463259
"HE706","TRUE",3,0.00958466453674121
"HE707","FALSE",95,0.904761904761905
"HE707","TRUE",10,0.0952380952380952
"HE708","FALSE",113,0.933884297520661
"HE708","TRUE",8,0.0661157024793388
"HE709","FALSE",126,0.976744186046512
"HE709","TRUE",3,0.0232558139534884
"HE710","FALSE",71,0.922077922077922
"HE710","TRUE",6,0.0779220779220779
"HE711","FALSE",66,0.916666666666667
"HE711","TRUE",6,0.0833333333333333
"HE712","FALSE",86,0.955555555555556
"HE712","TRUE",4,0.0444444444444444
"HE840","FALSE",41,0.976190476190476
"HE840","TRUE",1,0.0238095238095238
"HE841","FALSE",36,0.972972972972973
"HE841","TRUE",1,0.027027027027027
"HL101","FALSE",18,1
"HL102","FALSE",13,1
"HL103","FALSE",9,1
"HL104","FALSE",2,1
"HL105","FALSE",23,0.92
"HL105","TRUE",2,0.08
"HL106","FALSE",6,1
"HL108","FALSE",2,1
"HL109","FALSE",1,1
"HL110","FALSE",1,1
"HL111","FALSE",12,1
"HL113","FALSE",13,1
"HL114","FALSE",34,1
"HL115","FALSE",2,0.666666666666667
"HL115","TRUE",1,0.333333333333333
"HL116","FALSE",54,0.931034482758621
"HL116","TRUE",4,0.0689655172413793
"HL117","FALSE",36,0.73469387755102
"HL117","TRUE",13,0.26530612244898
"HL118","FALSE",29,0.935483870967742
"HL118","TRUE",2,0.0645161290322581
"HL300","FALSE",60,0.967741935483871
"HL300","TRUE",2,0.032258064516129
"HL301","FALSE",107,1
"HL302","FALSE",112,0.991150442477876
"HL302","TRUE",1,0.00884955752212389
"HL303","FALSE",56,0.982456140350877
"HL303","TRUE",1,0.0175438596491228
"HL304","FALSE",81,0.964285714285714
"HL304","TRUE",3,0.0357142857142857
"HL305","FALSE",76,0.974358974358974
"HL305","TRUE",2,0.0256410256410256
"HL306","FALSE",85,1
"HL307","FALSE",84,1
"HL308","FALSE",84,1
"HL309","FALSE",65,0.955882352941177
"HL309","TRUE",3,0.0441176470588235
"HL310","FALSE",93,1
"HL311","FALSE",51,1
"HL312","FALSE",66,0.970588235294118
"HL312","TRUE",2,0.0294117647058824
"HL313","FALSE",59,0.967213114754098
"HL313","TRUE",2,0.0327868852459016
"HL314","FALSE",82,1
