"busCode","hasBusBunching","trips","percTrips"
"HL315","FALSE",70,0.972222222222222
"HL315","TRUE",2,0.0277777777777778
"HL316","FALSE",66,0.970588235294118
"HL316","TRUE",2,0.0294117647058824
"HL318","FALSE",86,0.955555555555556
"HL318","TRUE",4,0.0444444444444444
"HL319","FALSE",62,0.984126984126984
"HL319","TRUE",1,0.0158730158730159
"HL320","FALSE",61,1
"HL321","FALSE",111,0.982300884955752
"HL321","TRUE",2,0.0176991150442478
"HL322","FALSE",101,1
"HL323","FALSE",106,1
"HL324","FALSE",90,0.978260869565217
"HL324","TRUE",2,0.0217391304347826
"HL325","FALSE",92,1
"HL326","FALSE",128,1
"HL327","FALSE",112,1
"HL328","FALSE",93,1
"HN403","FALSE",236,1
"HN603","FALSE",159,1
"HN604","FALSE",221,1
"HN605","FALSE",72,1
"HN606","FALSE",104,1
"HN607","FALSE",170,1
"HN608","FALSE",270,1
"HN609","FALSE",175,1
"HN610","FALSE",224,1
"HN611","FALSE",25,1
"HN612","FALSE",167,1
"HN614","FALSE",268,1
"HN615","FALSE",211,1
"HN616","FALSE",169,1
"HN617","FALSE",320,1
"HR028","FALSE",143,0.993055555555556
"HR028","TRUE",1,0.00694444444444444
"HR029","FALSE",73,1
"HR030","FALSE",159,1
"HR031","FALSE",66,1
"HR032","FALSE",169,1
"HR033","FALSE",118,1
"HR034","FALSE",97,1
"HR035","FALSE",114,1
"HR036","FALSE",66,1
"HR039","FALSE",8,1
"HR041","FALSE",200,1
"HR042","FALSE",116,1
"HR043","FALSE",157,1
"HR044","FALSE",105,1
"HR045","FALSE",166,1
"HR113","FALSE",31,0.96875
"HR113","TRUE",1,0.03125
"HR114","FALSE",5,0.454545454545455
"HR114","TRUE",6,0.545454545454545
"HR115","FALSE",7,1
"HR116","FALSE",24,0.888888888888889
"HR116","TRUE",3,0.111111111111111
"HR117","FALSE",43,0.955555555555556
"HR117","TRUE",2,0.0444444444444444
"HR118","FALSE",58,0.950819672131147
"HR118","TRUE",3,0.0491803278688525
"HR119","FALSE",110,0.990990990990991
"HR119","TRUE",1,0.00900900900900901
"HR120","FALSE",43,0.977272727272727
"HR120","TRUE",1,0.0227272727272727
"HR407","FALSE",57,0.934426229508197
"HR407","TRUE",4,0.0655737704918033
"HR408","FALSE",96,0.989690721649485
"HR408","TRUE",1,0.0103092783505155
"HR409","FALSE",43,1
"HR410","FALSE",77,0.987179487179487
"HR410","TRUE",1,0.0128205128205128
"HR411","FALSE",70,1
"HR412","FALSE",53,1
"HR413","FALSE",35,0.972222222222222
"HR413","TRUE",1,0.0277777777777778
"HR414","FALSE",112,1
"HR415","FALSE",87,1
"HR416","FALSE",166,1
"HR417","FALSE",216,0.995391705069124
"HR417","TRUE",1,0.00460829493087558
"HR596","FALSE",49,0.942307692307692
"HR596","TRUE",3,0.0576923076923077
"HR801","FALSE",26,1
"HR803","FALSE",51,0.980769230769231
"HR803","TRUE",1,0.0192307692307692
"HR804","FALSE",29,0.966666666666667
"HR804","TRUE",1,0.0333333333333333
"JA001","FALSE",272,1
"JA002","FALSE",63,1
"JA003","FALSE",174,1
"JA004","FALSE",75,1
"JA005","FALSE",148,1
"JA006","FALSE",208,1
"JA007","FALSE",159,1
"JA008","FALSE",88,1
"JA009","FALSE",203,1
"JA010","FALSE",295,1
"JA011","FALSE",106,0.981481481481482
"JA011","TRUE",2,0.0185185185185185
"JA012","FALSE",218,1
"JA013","FALSE",321,1
"JA014","FALSE",194,1
"JA015","FALSE",589,1
"JA016","FALSE",229,1
"JA017","FALSE",313,1
"JA018","FALSE",165,1
"JA019","FALSE",147,1
"JA020","FALSE",188,1
"JA021","FALSE",141,1
"JA022","FALSE",173,1
"JA023","FALSE",181,1
"JA024","FALSE",330,1
"JA025","FALSE",152,0.987012987012987
"JA025","TRUE",2,0.012987012987013
"JA026","FALSE",193,0.98974358974359
"JA026","TRUE",2,0.0102564102564103
"JA027","FALSE",136,0.992700729927007
"JA027","TRUE",1,0.0072992700729927
"JA300","FALSE",118,0.991596638655462
"JA300","TRUE",1,0.00840336134453781
"JA600","FALSE",89,1
"JA601","FALSE",77,0.987179487179487
"JA601","TRUE",1,0.0128205128205128
"JA850","FALSE",12,1
"JA851","FALSE",19,1
"JB301","FALSE",148,0.980132450331126
"JB301","TRUE",3,0.0198675496688742
"JB302","FALSE",135,0.992647058823529
"JB302","TRUE",1,0.00735294117647059
"JB499","FALSE",39,1
"JB600","FALSE",51,0.980769230769231
"JB600","TRUE",1,0.0192307692307692
"JB601","FALSE",74,0.973684210526316
"JB601","TRUE",2,0.0263157894736842
"JB602","FALSE",95,0.989583333333333
"JB602","TRUE",1,0.0104166666666667
"JB603","FALSE",45,0.9375
"JB603","TRUE",3,0.0625
"JB604","FALSE",62,0.939393939393939
"JB604","TRUE",4,0.0606060606060606
"JB605","FALSE",62,0.939393939393939
"JB605","TRUE",4,0.0606060606060606
"JB606","FALSE",66,0.970588235294118
"JB606","TRUE",2,0.0294117647058824
"JC001","FALSE",161,0.993827160493827
"JC001","TRUE",1,0.00617283950617284
"JC002","FALSE",71,1
"JC003","FALSE",168,0.994082840236686
"JC003","TRUE",1,0.00591715976331361
"JC004","FALSE",194,1
"JC005","FALSE",148,0.986666666666667
"JC005","TRUE",2,0.0133333333333333
"JC006","FALSE",78,1
"JC007","FALSE",109,1
"JC008","FALSE",185,1
"JC009","FALSE",3,1
"JC010","FALSE",195,1
"JC011","FALSE",97,1
"JC012","FALSE",195,0.970149253731343
"JC012","TRUE",6,0.0298507462686567
"JC013","FALSE",56,1
"JC014","FALSE",106,1
"JC300","FALSE",31,1
"JC301","FALSE",92,0.968421052631579
"JC301","TRUE",3,0.0315789473684211
"JC302","FALSE",114,0.982758620689655
"JC302","TRUE",2,0.0172413793103448
"JC303","FALSE",32,0.941176470588235
"JC303","TRUE",2,0.0588235294117647
"JC304","FALSE",72,0.888888888888889
"JC304","TRUE",9,0.111111111111111
"JC305","FALSE",109,0.981981981981982
"JC305","TRUE",2,0.018018018018018
"JC306","FALSE",162,1
"JC307","FALSE",80,0.952380952380952
"JC307","TRUE",4,0.0476190476190476
"JC308","FALSE",53,0.946428571428571
"JC308","TRUE",3,0.0535714285714286
"JC309","FALSE",99,0.933962264150943
"JC309","TRUE",7,0.0660377358490566
"JC310","FALSE",113,0.965811965811966
"JC310","TRUE",4,0.0341880341880342
"JC311","FALSE",138,0.992805755395683
"JC311","TRUE",1,0.00719424460431655
"JC312","FALSE",124,0.976377952755906
"JC312","TRUE",3,0.0236220472440945
"JC313","FALSE",92,0.989247311827957
"JC313","TRUE",1,0.010752688172043
"JC314","FALSE",126,0.976744186046512
"JC314","TRUE",3,0.0232558139534884
"JC315","FALSE",165,0.988023952095808
"JC315","TRUE",2,0.0119760479041916
"JC316","FALSE",85,1
"JC317","FALSE",95,0.969387755102041
"JC317","TRUE",3,0.0306122448979592
"JC600","FALSE",26,0.928571428571429
"JC600","TRUE",2,0.0714285714285714
"JC601","FALSE",38,0.926829268292683
"JC601","TRUE",3,0.0731707317073171
"JC602","FALSE",40,0.930232558139535
"JC602","TRUE",3,0.0697674418604651
"JC603","FALSE",89,1
"JC604","FALSE",94,1
"JC850","FALSE",88,1
"JC851","FALSE",123,1
"JC852","FALSE",69,1
"JC853","FALSE",113,1
"JC854","FALSE",263,0.988721804511278
"JC854","TRUE",3,0.0112781954887218
"JC855","FALSE",140,1
"JC856","FALSE",118,1
"JC857","FALSE",210,1
"JC858","FALSE",226,1
"JC859","FALSE",166,1
"JC860","FALSE",221,1
"JC861","FALSE",246,1
"JC862","FALSE",175,1
"JC863","FALSE",95,1
"JC864","FALSE",191,1
"JC865","FALSE",9,1
"JC866","FALSE",87,1
"JL300","FALSE",8,1
"JL301","FALSE",10,1
"JL310","FALSE",9,0.692307692307692
"JL310","TRUE",4,0.307692307692308
"JL311","FALSE",1,1
"JL312","FALSE",20,0.952380952380952
"JL312","TRUE",1,0.0476190476190476
"JL316","FALSE",1,1
"JL317","FALSE",1,1
"JL318","FALSE",4,1
"JL499","FALSE",26,1
"JL600","FALSE",26,1
"JL601","FALSE",41,0.953488372093023
"JL601","TRUE",2,0.0465116279069767
"KA600","FALSE",137,1
"KA601","FALSE",139,0.97887323943662
"KA601","TRUE",3,0.0211267605633803
"KA602","FALSE",172,0.982857142857143
"KA602","TRUE",3,0.0171428571428571
"KA603","FALSE",273,0.982014388489209
"KA603","TRUE",5,0.0179856115107914
"KA604","FALSE",314,0.987421383647799
"KA604","TRUE",4,0.0125786163522013
"KA605","FALSE",226,0.986899563318777
"KA605","TRUE",3,0.0131004366812227
"KA689","FALSE",115,0.991379310344828
"KA689","TRUE",1,0.00862068965517241
"KA690","FALSE",144,0.993103448275862
"KA690","TRUE",1,0.00689655172413793
"KA691","FALSE",25,0.961538461538462
"KA691","TRUE",1,0.0384615384615385
"KA692","FALSE",55,0.982142857142857
"KA692","TRUE",1,0.0178571428571429
"KA693","FALSE",36,0.972972972972973
"KA693","TRUE",1,0.027027027027027
"KA694","FALSE",9,1
"KA695","FALSE",36,1
"KA696","FALSE",4,1
"KA697","FALSE",84,0.988235294117647
"KA697","TRUE",1,0.0117647058823529
"KA698","FALSE",85,1
"KA699","FALSE",98,0.942307692307692
"KA699","TRUE",6,0.0576923076923077
"KB499","FALSE",42,1
"KB600","FALSE",76,1
"KB601","FALSE",64,0.901408450704225
"KB601","TRUE",7,0.0985915492957746
"KB602","FALSE",63,0.954545454545455
"KB602","TRUE",3,0.0454545454545455
"KB603","FALSE",67,0.957142857142857
"KB603","TRUE",3,0.0428571428571429
"KB604","FALSE",76,0.962025316455696
"KB604","TRUE",3,0.0379746835443038
"KB605","FALSE",55,0.887096774193548
"KB605","TRUE",7,0.112903225806452
"KB693","FALSE",28,0.848484848484849
"KB693","TRUE",5,0.151515151515152
"KB694","FALSE",13,1
"KB695","FALSE",18,0.9
"KB695","TRUE",2,0.1
"KB696","FALSE",13,0.866666666666667
"KB696","TRUE",2,0.133333333333333
"KB697","FALSE",50,0.961538461538462
"KB697","TRUE",2,0.0384615384615385
"KB698","FALSE",20,1
"KB699","FALSE",33,0.767441860465116
"KB699","TRUE",10,0.232558139534884
"KC001","FALSE",239,0.995833333333333
"KC001","TRUE",1,0.00416666666666667
"KC002","FALSE",257,0.996124031007752
"KC002","TRUE",1,0.00387596899224806
"KC498","FALSE",119,1
"KE700","FALSE",177,0.988826815642458
"KE700","TRUE",2,0.0111731843575419
"KE840","FALSE",39,1
"KE841","FALSE",127,1
"KE842","FALSE",176,1
"KE843","FALSE",153,1
"KE844","FALSE",119,1
"KE845","FALSE",172,1
"KE846","FALSE",134,0.943661971830986
"KE846","TRUE",8,0.0563380281690141
"KE847","FALSE",188,0.989473684210526
"KE847","TRUE",2,0.0105263157894737
"KE848","FALSE",138,1
"KE849","FALSE",177,0.967213114754098
"KE849","TRUE",6,0.0327868852459016
"LA001","FALSE",118,1
"LA002","FALSE",90,1
"LA003","FALSE",345,1
"LA004","FALSE",67,1
"LA005","FALSE",118,1
"LA006","FALSE",439,1
"LA007","FALSE",365,1
"LA008","FALSE",54,1
"LA009","FALSE",214,1
"LA010","FALSE",172,1
"LA011","FALSE",359,1
"LA012","FALSE",204,1
"LA050","FALSE",58,1
"LA053","FALSE",78,1
"LA054","FALSE",37,1
"LA055","FALSE",43,1
"LA056","FALSE",81,1
"LA850","FALSE",593,1
"LA851","FALSE",539,1
"LB300","FALSE",49,1
"LB600","FALSE",113,0.91869918699187
"LB600","TRUE",10,0.0813008130081301
"LB601","FALSE",135,0.964285714285714
"LB601","TRUE",5,0.0357142857142857
"LB602","FALSE",170,0.965909090909091
"LB602","TRUE",6,0.0340909090909091
"LB603","FALSE",179,0.978142076502732
"LB603","TRUE",4,0.0218579234972678
"LB605","FALSE",26,0.962962962962963
"LB605","TRUE",1,0.037037037037037
"LC009","FALSE",143,0.979452054794521
"LC009","TRUE",3,0.0205479452054795
"LC010","FALSE",106,0.981481481481482
"LC010","TRUE",2,0.0185185185185185
"LC011","FALSE",180,0.994475138121547
"LC011","TRUE",1,0.00552486187845304
"LC012","FALSE",250,1
"LC013","FALSE",101,0.935185185185185
"LC013","TRUE",7,0.0648148148148148
"LC014","FALSE",195,0.979899497487437
"LC014","TRUE",4,0.0201005025125628
"LC015","FALSE",122,1
"LC016","FALSE",89,0.988888888888889
"LC016","TRUE",1,0.0111111111111111
"LC017","FALSE",273,1
"LC018","FALSE",213,0.990697674418605
"LC018","TRUE",2,0.00930232558139535
"LC019","FALSE",98,1
"LC020","FALSE",176,0.994350282485876
"LC020","TRUE",1,0.00564971751412429
"LC021","FALSE",236,1
"LC022","FALSE",142,0.986111111111111
"LC022","TRUE",2,0.0138888888888889
"LC026","FALSE",203,1
"LC027","FALSE",165,0.970588235294118
"LC027","TRUE",5,0.0294117647058824
"LC028","FALSE",201,0.985294117647059
"LC028","TRUE",3,0.0147058823529412
"LC029","FALSE",215,0.99537037037037
"LC029","TRUE",1,0.00462962962962963
"LC070","FALSE",17,1
"LC072","FALSE",128,0.992248062015504
"LC072","TRUE",1,0.00775193798449612
"LC073","FALSE",155,0.974842767295597
"LC073","TRUE",4,0.0251572327044025
"LC301","FALSE",141,0.979166666666667
"LC301","TRUE",3,0.0208333333333333
"LC302","FALSE",183,0.968253968253968
"LC302","TRUE",6,0.0317460317460317
"LC303","FALSE",161,0.975757575757576
"LC303","TRUE",4,0.0242424242424242
"LC304","FALSE",319,0.981538461538462
"LC304","TRUE",6,0.0184615384615385
"LC500","FALSE",317,0.981424148606811
"LC500","TRUE",6,0.0185758513931889
"LC505","FALSE",121,0.991803278688525
"LC505","TRUE",1,0.00819672131147541
"LC506","FALSE",171,0.95
"LC506","TRUE",9,0.05
"LC507","FALSE",131,0.984962406015038
"LC507","TRUE",2,0.0150375939849624
"LC850","FALSE",166,1
"LC851","FALSE",334,1
"LC852","FALSE",160,1
"LD001","FALSE",25,0.735294117647059
"LD001","TRUE",9,0.264705882352941
"LD003","FALSE",3,1
"LD004","FALSE",34,0.871794871794872
"LD004","TRUE",5,0.128205128205128
"LE700","FALSE",136,0.918918918918919
"LE700","TRUE",12,0.0810810810810811
"LE701","FALSE",68,0.829268292682927
"LE701","TRUE",14,0.170731707317073
"LE702","FALSE",127,0.900709219858156
"LE702","TRUE",14,0.099290780141844
"LE703","FALSE",153,0.980769230769231
"LE703","TRUE",3,0.0192307692307692
"LE704","FALSE",117,0.921259842519685
"LE704","TRUE",10,0.078740157480315
"LE705","FALSE",18,1
"LE706","FALSE",176,0.936170212765957
"LE706","TRUE",12,0.0638297872340425
"LE707","FALSE",163,0.910614525139665
"LE707","TRUE",16,0.0893854748603352
"LE708","FALSE",138,0.907894736842105
"LE708","TRUE",14,0.0921052631578947
"LE709","FALSE",119,0.908396946564885
"LE709","TRUE",12,0.0916030534351145
"LE710","FALSE",113,0.862595419847328
"LE710","TRUE",18,0.137404580152672
"LL029","FALSE",31,0.96875
"LL029","TRUE",1,0.03125
"LL030","FALSE",5,1
"LL031","FALSE",58,0.90625
"LL031","TRUE",6,0.09375
"LL300","FALSE",112,0.949152542372881
"LL300","TRUE",6,0.0508474576271186
"LL301","FALSE",133,0.977941176470588
"LL301","TRUE",3,0.0220588235294118
"LL302","FALSE",232,0.995708154506438
"LL302","TRUE",1,0.00429184549356223
"LL303","FALSE",113,0.933884297520661
"LL303","TRUE",8,0.0661157024793388
"LL304","FALSE",195,0.979899497487437
"LL304","TRUE",4,0.0201005025125628
"LL305","FALSE",85,0.955056179775281
"LL305","TRUE",4,0.0449438202247191
"LL306","FALSE",128,0.934306569343066
"LL306","TRUE",9,0.0656934306569343
"LL307","FALSE",136,0.985507246376812
"LL307","TRUE",2,0.0144927536231884
"LL308","FALSE",135,0.957446808510638
"LL308","TRUE",6,0.0425531914893617
"LL698","FALSE",106,0.954954954954955
"LL698","TRUE",5,0.045045045045045
"LN001","FALSE",145,0.960264900662252
"LN001","TRUE",6,0.0397350993377483
"LN004","FALSE",292,0.986486486486487
"LN004","TRUE",4,0.0135135135135135
"LN005","FALSE",471,0.995771670190275
"LN005","TRUE",2,0.00422832980972516
"LN006","FALSE",152,0.968152866242038
"LN006","TRUE",5,0.0318471337579618
"LN403","FALSE",334,1
"LN404","FALSE",101,1
"LR800","FALSE",18,1
"LR801","FALSE",107,0.990740740740741
"LR801","TRUE",1,0.00925925925925926
"LR802","FALSE",47,1
"LR803","FALSE",44,0.956521739130435
"LR803","TRUE",2,0.0434782608695652
"MA002","FALSE",350,1
"MA003","FALSE",232,0.991452991452991
"MA003","TRUE",2,0.00854700854700855
"MA005","FALSE",219,1
"MA006","FALSE",209,0.985849056603774
"MA006","TRUE",3,0.0141509433962264
"MA007","FALSE",176,0.972375690607735
"MA007","TRUE",5,0.0276243093922652
"MA008","FALSE",189,1
"MA009","FALSE",133,0.977941176470588
"MA009","TRUE",3,0.0220588235294118
"MA010","FALSE",241,1
"MA011","FALSE",92,1
"MA012","FALSE",242,1
"MA013","FALSE",271,1
"MA299","FALSE",287,0.989655172413793
"MA299","TRUE",3,0.0103448275862069
"MA855","FALSE",172,1
"MB300","FALSE",57,0.863636363636364
"MB300","TRUE",9,0.136363636363636
"MB301","FALSE",93,0.894230769230769
"MB301","TRUE",11,0.105769230769231
"MB601","FALSE",68,0.918918918918919
"MB601","TRUE",6,0.0810810810810811
"MB602","FALSE",108,0.955752212389381
"MB602","TRUE",5,0.0442477876106195
"MB604","FALSE",52,0.928571428571429
"MB604","TRUE",4,0.0714285714285714
"MB605","FALSE",83,0.838383838383838
"MB605","TRUE",16,0.161616161616162
"MC076","FALSE",153,0.927272727272727
"MC076","TRUE",12,0.0727272727272727
"MC077","FALSE",230,0.966386554621849
"MC077","TRUE",8,0.0336134453781513
"MC078","FALSE",182,0.923857868020305
"MC078","TRUE",15,0.0761421319796954
"MC079","FALSE",89,0.864077669902913
"MC079","TRUE",14,0.135922330097087
"MC080","FALSE",238,0.911877394636015
"MC080","TRUE",23,0.0881226053639847
"MC300","FALSE",359,0.978201634877384
"MC300","TRUE",8,0.0217983651226158
"MC301","FALSE",245,1
"MC302","FALSE",157,0.94578313253012
"MC302","TRUE",9,0.0542168674698795
"MC303","FALSE",380,0.952380952380952
"MC303","TRUE",19,0.0476190476190476
"MC304","FALSE",440,0.98876404494382
"MC304","TRUE",5,0.0112359550561798
"MC305","FALSE",546,0.996350364963504
"MC305","TRUE",2,0.00364963503649635
"MC306","FALSE",217,0.973094170403587
"MC306","TRUE",6,0.0269058295964126
"MC307","FALSE",22,1
"MC491","FALSE",365,0.965608465608466
"MC491","TRUE",13,0.0343915343915344
"MC851","FALSE",242,1
"MC861","FALSE",79,1
"ML300","FALSE",66,1
"ML301","FALSE",151,1
"ML302","FALSE",123,0.976190476190476
"ML302","TRUE",3,0.0238095238095238
"ML303","FALSE",73,1
"ML304","FALSE",86,0.988505747126437
"ML304","TRUE",1,0.0114942528735632
"ML305","FALSE",137,0.985611510791367
"ML305","TRUE",2,0.0143884892086331
"ML306","FALSE",177,1
"ML307","FALSE",54,0.964285714285714
"ML307","TRUE",2,0.0357142857142857
"ML308","FALSE",127,0.976923076923077
"ML308","TRUE",3,0.0230769230769231
"ML309","FALSE",9,1
"ML312","FALSE",137,1
"ML313","FALSE",50,1
"ML314","FALSE",159,0.99375
"ML314","TRUE",1,0.00625
"ML499","FALSE",145,1
"MN400","FALSE",533,1
"MN401","FALSE",745,1
"MN402","FALSE",39,1
"MN403","FALSE",295,1
"MN404","FALSE",86,1
"MN405","FALSE",615,1
"MN600","FALSE",602,0.996688741721854
"MN600","TRUE",2,0.0033112582781457
"MN601","FALSE",261,1
"MN603","FALSE",427,0.995337995337995
"MN603","TRUE",2,0.00466200466200466
"MN604","FALSE",382,1
"MN605","FALSE",323,1
"MN606","FALSE",345,0.991379310344828
"MN606","TRUE",3,0.00862068965517241
"MN607","FALSE",182,0.983783783783784
"MN607","TRUE",3,0.0162162162162162
"MN608","FALSE",296,1
"MN609","FALSE",309,1
"MN610","FALSE",363,1
"MN611","FALSE",486,1
"MR106","FALSE",110,0.92436974789916
"MR106","TRUE",9,0.0756302521008403
"MR801","FALSE",152,1
"MR802","FALSE",106,0.954954954954955
"MR802","TRUE",5,0.045045045045045
